Customer ID,Account Type,Account Tier,Amount(₦),Transaction Type,Sender's Location,Timestamp,Remark
Customer 4763,Corporate,Tier 1,15576.71,Withdrawal,Ibadan,21:42:01,Normal
Customer 4764,Corporate,Tier 2,18647.89,Payment for Goods/Services,Abuja,16:22:03,Normal
Customer 4765,Corporate,Tier 1,38694.94,Payment for Goods/Services,Port Harcourt,11:45:47,Normal
Customer 4766,Corporate,Tier 2,41003.86,Transfer to a Third-Party,Enugu,8:26:17,Normal
Customer 4767,Corporate,Tier 3,15362.06,Payment for Goods/Services,Port Harcourt,22:57:15,Normal
Customer 4768,Corporate,Tier 2,6773.79,Transfer to a Third-Party,Lagos,2:07:29,Normal
Customer 4769,Corporate,Tier 3,33523.61,Payment for Goods/Services,Abuja,19:50:06,Normal
Customer 4770,Corporate,Tier 1,18016.51,Payment for Goods/Services,Enugu,5:22:24,Normal
Customer 4771,Individual,Tier 3,16509.06,Payment for Goods/Services,Lagos,0:51:43,Normal
Customer 4772,Individual,Tier 2,46825.71,Withdrawal,Abuja,22:57:21,Normal
Customer 4773,Corporate,Tier 1,30657.84,Withdrawal,Lagos,2:23:47,Normal
Customer 4774,Individual,Tier 2,51239.89,Transfer to a Third-Party,Abuja,6:32:38,Normal
Customer 4775,Individual,Tier 3,12464.85,Withdrawal,Enugu,5:31:15,Normal
Customer 4776,Corporate,Tier 1,16355.09,Payment for Goods/Services,Enugu,21:02:04,Normal
Customer 4777,Corporate,Tier 2,35654.41,Withdrawal,Enugu,6:00:45,Normal
Customer 4778,Individual,Tier 2,37270.97,Payment for Goods/Services,Lagos,9:39:47,Normal
Customer 4779,Individual,Tier 1,31680.25,Withdrawal,Lagos,2:35:47,Normal
Customer 4780,Individual,Tier 2,13319.33,Payment for Goods/Services,Abuja,7:09:50,Normal
Customer 4781,Individual,Tier 1,28638.23,Withdrawal,Ibadan,10:41:24,Normal
Customer 4782,Individual,Tier 1,5958.96,Withdrawal,Port Harcourt,22:54:54,Normal
Customer 4783,Individual,Tier 2,9796.85,Payment for Goods/Services,Port Harcourt,14:39:04,Normal
Customer 4784,Corporate,Tier 2,10190.29,Withdrawal,Lagos,16:45:13,Normal
Customer 4785,Corporate,Tier 2,14780.75,Payment for Goods/Services,Enugu,15:47:30,Normal
Customer 4786,Individual,Tier 2,18442.91,Transfer to a Third-Party,Lagos,2:21:31,Normal
Customer 4787,Corporate,Tier 2,9791.34,Payment for Goods/Services,Abuja,5:59:36,Normal
Customer 4788,Corporate,Tier 2,16939.3,Withdrawal,Port Harcourt,0:49:38,Normal
Customer 4789,Corporate,Tier 2,41868.1,Withdrawal,Enugu,20:24:50,Normal
Customer 4790,Corporate,Tier 3,22340344.52,Withdrawal,Enugu,21:52:23,Suspicious
Customer 4791,Individual,Tier 2,13373.77,Withdrawal,Abuja,7:12:20,Normal
Customer 4792,Corporate,Tier 2,15933.82,Payment for Goods/Services,Abuja,2:52:32,Normal
Customer 4793,Corporate,Tier 1,35639.03,Payment for Goods/Services,Abuja,18:26:54,Normal
Customer 4794,Corporate,Tier 2,50471.32,Payment for Goods/Services,Port Harcourt,19:41:20,Normal
Customer 4795,Individual,Tier 2,8306.64,Payment for Goods/Services,Lagos,12:30:24,Normal
Customer 4796,Individual,Tier 1,21471.24,Transfer to a Third-Party,Abuja,16:11:41,Normal
Customer 4797,Individual,Tier 2,24132.79,Withdrawal,Enugu,11:23:15,Normal
Customer 4798,Corporate,Tier 2,8867.48,Transfer to a Third-Party,Port Harcourt,23:11:12,Normal
Customer 4799,Corporate,Tier 1,12603.31,Transfer to a Third-Party,Ibadan,17:42:58,Normal
Customer 4800,Corporate,Tier 2,7647.77,Withdrawal,Enugu,22:16:50,Normal
Customer 4801,Corporate,Tier 1,9187.49,Withdrawal,Ibadan,21:16:36,Normal
Customer 4802,Corporate,Tier 2,39794.07,Payment for Goods/Services,Abuja,9:54:57,Normal
Customer 4803,Corporate,Tier 1,44418.14,Payment for Goods/Services,Abuja,11:52:54,Normal
Customer 4804,Individual,Tier 1,33761.61,Transfer to a Third-Party,Enugu,21:50:03,Normal
Customer 4805,Individual,Tier 1,26939.71,Withdrawal,Ibadan,15:41:51,Normal
Customer 4806,Corporate,Tier 2,23935.49,Transfer to a Third-Party,Port Harcourt,23:17:37,Normal
Customer 4807,Individual,Tier 1,8915.99,Payment for Goods/Services,Abuja,18:14:56,Normal
Customer 4808,Individual,Tier 2,23542.65,Withdrawal,Lagos,1:54:24,Normal
Customer 4809,Individual,Tier 1,13444.71,Payment for Goods/Services,Lagos,8:01:55,Normal
Customer 4810,Corporate,Tier 2,13984.55,Transfer to a Third-Party,Port Harcourt,18:51:10,Normal
Customer_Special 05,Individual,Tier 3,742038.12,Withdrawal,Ibadan,2:21:51,Normal
Customer 4812,Individual,Tier 3,18587.18,Payment for Goods/Services,Port Harcourt,5:58:59,Normal
Customer 4813,Individual,Tier 1,29379.74,Transfer to a Third-Party,Lagos,20:54:47,Normal
Customer 4814,Corporate,Tier 1,12997.86,Payment for Goods/Services,Port Harcourt,4:44:43,Normal
Customer 4815,Corporate,Tier 2,43132.91,Withdrawal,Enugu,15:34:17,Normal
Customer 4816,Corporate,Tier 2,5604.29,Transfer to a Third-Party,Ibadan,23:52:18,Normal
Customer 4817,Individual,Tier 1,8772.28,Withdrawal,Port Harcourt,14:45:37,Normal
Customer 4818,Corporate,Tier 1,6610.35,Withdrawal,Lagos,13:14:28,Normal
Customer 4819,Corporate,Tier 2,40383.32,Payment for Goods/Services,Ibadan,6:51:42,Normal
Customer 4820,Individual,Tier 1,38424.51,Withdrawal,Port Harcourt,19:22:25,Normal
Customer 4821,Individual,Tier 1,45782.91,Transfer to a Third-Party,Port Harcourt,1:05:41,Normal
Customer 4822,Individual,Tier 2,27997.11,Withdrawal,Lagos,13:35:04,Normal
Customer 4823,Corporate,Tier 2,6984.62,Payment for Goods/Services,Lagos,0:27:42,Normal
Customer 4824,Individual,Tier 3,58788.19,Transfer to a Third-Party,Enugu,14:07:53,Normal
Customer 4825,Individual,Tier 1,27719.53,Withdrawal,Port Harcourt,13:35:10,Normal
Customer 4826,Individual,Tier 2,2410.26,Payment for Goods/Services,Ibadan,9:14:24,Normal
Customer 4827,Individual,Tier 1,16958.39,Payment for Goods/Services,Port Harcourt,5:21:23,Normal
Customer 4828,Individual,Tier 1,57682.07,Withdrawal,Ibadan,21:10:06,Normal
Customer 4829,Individual,Tier 2,66883.47,Withdrawal,Lagos,8:08:56,Normal
Customer 4830,Corporate,Tier 2,14497.55,Payment for Goods/Services,Abuja,4:25:30,Normal
Customer 4831,Individual,Tier 3,33939.84,Withdrawal,Abuja,10:08:12,Normal
Customer 4832,Corporate,Tier 2,30632.02,Payment for Goods/Services,Ibadan,1:27:41,Normal
Customer 4833,Individual,Tier 1,20932.42,Payment for Goods/Services,Abuja,20:04:42,Normal
Customer 4834,Individual,Tier 1,13880.72,Withdrawal,Enugu,17:02:29,Normal
Customer 4835,Corporate,Tier 2,14226.6,Transfer to a Third-Party,Abuja,23:39:53,Normal
Customer 4836,Corporate,Tier 2,27425.72,Transfer to a Third-Party,Enugu,19:34:02,Normal
Customer_Special 04,Individual,Tier 3,720662.8,Payment for Goods/Services,Ibadan,21:49:56,Normal
Customer 4838,Corporate,Tier 2,42417.28,Payment for Goods/Services,Enugu,22:59:18,Normal
Customer 4839,Corporate,Tier 3,7095.4,Transfer to a Third-Party,Enugu,3:49:21,Normal
Customer 4840,Corporate,Tier 2,32291.74,Payment for Goods/Services,Lagos,3:47:34,Normal
Customer 4841,Corporate,Tier 2,21174.28,Transfer to a Third-Party,Lagos,3:17:31,Normal
Customer 4842,Corporate,Tier 3,5499.52,Transfer to a Third-Party,Lagos,16:34:47,Normal
Customer 4843,Individual,Tier 2,6877.28,Withdrawal,Port Harcourt,1:38:25,Normal
Customer 4844,Corporate,Tier 1,16996.54,Transfer to a Third-Party,Enugu,15:54:38,Normal
Customer 4845,Corporate,Tier 1,10225.03,Withdrawal,Ibadan,20:41:54,Normal
Customer 4846,Individual,Tier 2,13217.8,Withdrawal,Enugu,8:27:46,Normal
Customer 4847,Individual,Tier 1,11852.67,Withdrawal,Lagos,8:05:46,Normal
Customer 4848,Individual,Tier 2,43215.32,Payment for Goods/Services,Abuja,15:04:54,Normal
Customer 4849,Individual,Tier 2,12296.25,Withdrawal,Lagos,14:39:51,Normal
Customer 4850,Individual,Tier 1,31558.0,Transfer to a Third-Party,Enugu,6:26:07,Normal
Customer 4851,Corporate,Tier 2,19584.57,Transfer to a Third-Party,Lagos,1:12:30,Normal
Customer 4852,Corporate,Tier 2,20712.01,Payment for Goods/Services,Lagos,12:43:33,Normal
Customer 4853,Corporate,Tier 1,14840.0,Payment for Goods/Services,Ibadan,3:06:55,Normal
Customer 4854,Individual,Tier 2,19456.84,Transfer to a Third-Party,Lagos,15:22:11,Normal
Customer 4855,Corporate,Tier 2,25940.14,Payment for Goods/Services,Port Harcourt,4:19:16,Normal
Customer 4856,Individual,Tier 2,14859.75,Payment for Goods/Services,Enugu,23:39:36,Normal
Customer 4857,Individual,Tier 1,8546.29,Payment for Goods/Services,Lagos,16:25:25,Normal
Customer 4858,Individual,Tier 2,2913.81,Payment for Goods/Services,Lagos,6:00:22,Normal
Customer 4859,Individual,Tier 1,8781.03,Payment for Goods/Services,Abuja,5:03:48,Normal
Customer 4860,Individual,Tier 2,9588.34,Payment for Goods/Services,Port Harcourt,1:23:41,Normal
Customer 4861,Individual,Tier 1,22548.54,Withdrawal,Enugu,12:09:47,Normal
Customer 4862,Individual,Tier 2,13405.79,Payment for Goods/Services,Enugu,3:54:18,Normal
Customer 4863,Corporate,Tier 1,36671.6,Payment for Goods/Services,Ibadan,21:14:15,Normal
Customer 4864,Corporate,Tier 1,31399.48,Withdrawal,Port Harcourt,14:12:31,Normal
Customer 4865,Corporate,Tier 1,11183.26,Withdrawal,Ibadan,14:41:05,Normal
Customer 4866,Individual,Tier 2,14407.83,Transfer to a Third-Party,Lagos,16:42:07,Normal
Customer 4867,Corporate,Tier 1,2581.33,Transfer to a Third-Party,Abuja,17:24:28,Normal
Customer 4868,Individual,Tier 2,12241.4,Payment for Goods/Services,Ibadan,14:58:04,Normal
Customer 4869,Individual,Tier 1,3629.79,Transfer to a Third-Party,Port Harcourt,9:28:16,Normal
Customer 4870,Corporate,Tier 2,13817.51,Withdrawal,Lagos,6:30:52,Normal
Customer 4871,Corporate,Tier 2,22207.09,Payment for Goods/Services,Lagos,20:45:16,Normal
Customer 4872,Individual,Tier 1,14796.88,Withdrawal,Port Harcourt,13:55:08,Normal
Customer 4873,Corporate,Tier 1,11170.36,Transfer to a Third-Party,Enugu,14:43:54,Normal
Customer 4874,Corporate,Tier 1,9347.98,Transfer to a Third-Party,Abuja,21:19:18,Normal
Customer 4875,Individual,Tier 2,11118.35,Payment for Goods/Services,Port Harcourt,14:26:36,Normal
Customer 4876,Individual,Tier 1,27498.26,Payment for Goods/Services,Abuja,20:35:52,Normal
Customer 4877,Corporate,Tier 2,16835.08,Transfer to a Third-Party,Enugu,0:28:53,Normal
Customer 4878,Corporate,Tier 1,11339.72,Withdrawal,Lagos,17:04:01,Normal
Customer 4879,Individual,Tier 2,18140.08,Payment for Goods/Services,Ibadan,0:05:10,Normal
Customer 4880,Corporate,Tier 2,58569.63,Payment for Goods/Services,Enugu,10:31:11,Normal
Customer 4881,Individual,Tier 1,6889.73,Transfer to a Third-Party,Enugu,20:59:57,Normal
Customer 4882,Individual,Tier 2,6019.64,Payment for Goods/Services,Abuja,15:30:19,Normal
Customer 4883,Corporate,Tier 3,28306.73,Withdrawal,Abuja,4:53:35,Normal
Customer 4884,Corporate,Tier 1,25405.44,Transfer to a Third-Party,Port Harcourt,12:09:23,Normal
Customer 4885,Individual,Tier 2,14395.85,Transfer to a Third-Party,Abuja,18:54:12,Normal
Customer 4886,Corporate,Tier 1,5035.08,Transfer to a Third-Party,Lagos,13:30:10,Normal
Customer 4887,Corporate,Tier 2,14367.53,Transfer to a Third-Party,Lagos,3:19:24,Normal
Customer 4888,Corporate,Tier 1,21209.72,Payment for Goods/Services,Abuja,18:03:34,Normal
Customer 4889,Corporate,Tier 2,12535.91,Payment for Goods/Services,Port Harcourt,15:44:23,Normal
Customer 4890,Individual,Tier 1,30519.13,Withdrawal,Enugu,18:49:52,Normal
Customer 4891,Individual,Tier 2,23179.79,Withdrawal,Enugu,19:03:42,Normal
Customer 4892,Individual,Tier 2,26116.35,Payment for Goods/Services,Lagos,6:53:35,Normal
Customer 4893,Corporate,Tier 1,9450.62,Transfer to a Third-Party,Port Harcourt,19:44:56,Normal
Customer 4894,Individual,Tier 1,1244.88,Withdrawal,Abuja,19:45:20,Normal
Customer 4895,Corporate,Tier 2,13341.51,Payment for Goods/Services,Enugu,18:29:46,Normal
Customer 4896,Individual,Tier 1,846.27,Withdrawal,Lagos,5:13:45,Normal
Customer 4897,Individual,Tier 3,3589.23,Payment for Goods/Services,Abuja,11:54:42,Normal
Customer 4898,Individual,Tier 3,55118.92,Payment for Goods/Services,Abuja,8:58:11,Normal
Customer 4899,Corporate,Tier 2,5621.88,Transfer to a Third-Party,Abuja,12:17:13,Normal
Customer 4900,Corporate,Tier 2,28897.37,Withdrawal,Enugu,23:08:57,Normal
Customer 4901,Corporate,Tier 1,6436.66,Withdrawal,Ibadan,20:03:52,Normal
Customer 4902,Individual,Tier 2,19491.4,Payment for Goods/Services,Enugu,22:54:45,Normal
Customer 4903,Individual,Tier 1,27134.32,Withdrawal,Lagos,16:53:29,Normal
Customer 4904,Corporate,Tier 1,17616.95,Withdrawal,Lagos,16:56:07,Normal
Customer 4905,Individual,Tier 1,64596.57,Withdrawal,Ibadan,21:49:53,Normal
Customer 4906,Individual,Tier 3,50678.68,Transfer to a Third-Party,Port Harcourt,23:30:48,Normal
Customer 4907,Corporate,Tier 1,26445.2,Payment for Goods/Services,Lagos,23:00:41,Normal
Customer 4908,Individual,Tier 2,7371.04,Transfer to a Third-Party,Enugu,17:59:07,Normal
Customer 4909,Corporate,Tier 2,18476.89,Payment for Goods/Services,Enugu,23:28:40,Normal
Customer 4910,Corporate,Tier 1,19289465.77,Withdrawal,Enugu,11:26:00,Suspicious
Customer 4911,Corporate,Tier 2,31835.04,Payment for Goods/Services,Port Harcourt,10:41:43,Normal
Customer 4912,Corporate,Tier 1,23975.95,Transfer to a Third-Party,Lagos,13:36:15,Normal
Customer 4913,Individual,Tier 1,14879.97,Payment for Goods/Services,Ibadan,16:49:51,Normal
Customer 4914,Individual,Tier 2,17501.95,Payment for Goods/Services,Lagos,16:24:29,Normal
Customer 4915,Corporate,Tier 1,20363.73,Payment for Goods/Services,Ibadan,23:21:36,Normal
Customer 4916,Corporate,Tier 1,6685.34,Withdrawal,Enugu,6:50:54,Normal
Customer 4917,Individual,Tier 1,17847.6,Payment for Goods/Services,Enugu,20:10:50,Normal
Customer 4918,Corporate,Tier 2,35868.13,Transfer to a Third-Party,Port Harcourt,17:52:46,Normal
Customer 4919,Corporate,Tier 2,35742.37,Withdrawal,Ibadan,19:19:03,Normal
Customer 4920,Corporate,Tier 1,11570.64,Transfer to a Third-Party,Ibadan,19:08:27,Normal
Customer 4921,Individual,Tier 1,15018.33,Transfer to a Third-Party,Abuja,11:20:30,Normal
Customer 4922,Individual,Tier 1,13695.2,Transfer to a Third-Party,Enugu,0:28:06,Normal
Customer 4923,Corporate,Tier 1,6928.34,Transfer to a Third-Party,Ibadan,3:01:32,Normal
Customer 4924,Individual,Tier 2,18562.31,Payment for Goods/Services,Port Harcourt,20:43:41,Normal
Customer 4925,Individual,Tier 1,4111.74,Withdrawal,Port Harcourt,20:54:30,Normal
Customer 4926,Individual,Tier 2,5913.91,Payment for Goods/Services,Lagos,18:22:19,Normal
Customer 4927,Corporate,Tier 3,20712.27,Transfer to a Third-Party,Abuja,14:03:43,Normal
Customer 4928,Corporate,Tier 2,6412.29,Transfer to a Third-Party,Abuja,21:39:08,Normal
Customer 4929,Individual,Tier 1,10624.42,Withdrawal,Ibadan,1:52:53,Normal
Customer 4930,Corporate,Tier 2,57011.42,Payment for Goods/Services,Port Harcourt,6:54:14,Normal
Customer 4931,Corporate,Tier 2,30938.36,Transfer to a Third-Party,Enugu,5:44:53,Normal
Customer 4932,Individual,Tier 1,2368.65,Transfer to a Third-Party,Port Harcourt,10:39:03,Normal
Customer 4933,Individual,Tier 2,26005.85,Transfer to a Third-Party,Abuja,4:00:10,Normal
Customer 4934,Corporate,Tier 2,13455.77,Payment for Goods/Services,Ibadan,5:32:24,Normal
Customer 4935,Individual,Tier 1,8184.47,Withdrawal,Abuja,15:41:21,Normal
Customer 4936,Corporate,Tier 2,13858.12,Transfer to a Third-Party,Ibadan,19:27:32,Normal
Customer 4937,Individual,Tier 1,36744.38,Payment for Goods/Services,Enugu,18:59:28,Normal
Customer 4938,Corporate,Tier 1,38857.71,Payment for Goods/Services,Ibadan,3:45:31,Normal
Customer 4939,Corporate,Tier 2,9904.86,Payment for Goods/Services,Lagos,19:40:03,Normal
Customer 4940,Corporate,Tier 3,17561.01,Transfer to a Third-Party,Lagos,13:44:14,Normal
Customer 4941,Individual,Tier 3,29179.53,Transfer to a Third-Party,Lagos,19:54:43,Normal
Customer 4942,Individual,Tier 1,19987.27,Transfer to a Third-Party,Enugu,19:24:45,Normal
Customer 4943,Individual,Tier 3,23919.83,Withdrawal,Lagos,2:51:41,Normal
Customer 4944,Individual,Tier 2,5263511.42,Transfer to a Third-Party,Enugu,6:14:29,Suspicious
Customer 4945,Corporate,Tier 2,27061.68,Transfer to a Third-Party,Abuja,6:49:36,Normal
Customer 4946,Corporate,Tier 3,16600.83,Payment for Goods/Services,Lagos,18:32:12,Normal
Customer 4947,Corporate,Tier 2,24215.6,Payment for Goods/Services,Port Harcourt,10:03:11,Normal
Customer 4948,Individual,Tier 1,8489.98,Payment for Goods/Services,Enugu,9:26:23,Normal
Customer 4949,Individual,Tier 1,36534.17,Transfer to a Third-Party,Port Harcourt,0:51:09,Normal
Customer 4950,Individual,Tier 1,11645.13,Payment for Goods/Services,Lagos,22:41:37,Normal
Customer 4951,Corporate,Tier 2,7872.22,Withdrawal,Abuja,7:49:07,Normal
Customer 4952,Corporate,Tier 1,22203.34,Withdrawal,Lagos,3:16:15,Normal
Customer 4953,Individual,Tier 2,8681.26,Transfer to a Third-Party,Lagos,3:33:38,Normal
Customer 4954,Corporate,Tier 1,2653.12,Transfer to a Third-Party,Lagos,14:36:40,Normal
Customer 4955,Individual,Tier 3,12139.04,Withdrawal,Lagos,10:44:44,Normal
Customer 4956,Individual,Tier 1,9604307.91,Withdrawal,Lagos,6:58:51,Suspicious
Customer 4957,Individual,Tier 2,4685.28,Transfer to a Third-Party,Ibadan,14:09:57,Normal
Customer 4958,Corporate,Tier 2,4695.46,Withdrawal,Lagos,3:02:23,Normal
Customer 4959,Individual,Tier 1,7262.12,Payment for Goods/Services,Lagos,18:46:13,Normal
Customer 4960,Corporate,Tier 2,7683.51,Transfer to a Third-Party,Ibadan,8:20:29,Normal
Customer 4961,Corporate,Tier 2,7415.45,Payment for Goods/Services,Lagos,8:26:08,Normal
Customer 4962,Corporate,Tier 2,16030.97,Payment for Goods/Services,Abuja,12:43:17,Normal
Customer 4963,Corporate,Tier 2,2839.17,Payment for Goods/Services,Abuja,18:43:52,Normal
Customer 4964,Individual,Tier 1,30378.76,Transfer to a Third-Party,Abuja,9:48:23,Normal
Customer 4965,Corporate,Tier 2,1695.26,Payment for Goods/Services,Abuja,10:34:58,Normal
Customer 4966,Individual,Tier 2,12480.51,Transfer to a Third-Party,Lagos,15:23:49,Normal
Customer 4967,Corporate,Tier 2,24270.83,Withdrawal,Port Harcourt,10:40:57,Normal
Customer 4968,Corporate,Tier 1,18185.26,Withdrawal,Ibadan,1:50:45,Normal
Customer 4969,Individual,Tier 1,11803.42,Withdrawal,Ibadan,5:45:04,Normal
Customer 4970,Individual,Tier 2,13272.07,Withdrawal,Abuja,7:58:15,Normal
Customer_Special 05,Individual,Tier 3,749381.04,Transfer to a Third-Party,Ibadan,14:53:15,Normal
Customer 4972,Individual,Tier 1,13740.07,Payment for Goods/Services,Ibadan,16:44:29,Normal
Customer 4973,Individual,Tier 1,16210.76,Payment for Goods/Services,Port Harcourt,3:57:00,Normal
Customer 4974,Individual,Tier 2,79138.04,Transfer to a Third-Party,Ibadan,21:18:15,Normal
Customer 4975,Corporate,Tier 1,55530.23,Transfer to a Third-Party,Port Harcourt,21:52:20,Normal
Customer 4976,Individual,Tier 3,49766.12,Payment for Goods/Services,Port Harcourt,13:43:31,Normal
Customer 4977,Individual,Tier 2,27497.33,Payment for Goods/Services,Lagos,12:30:21,Normal
Customer 4978,Corporate,Tier 1,2425.62,Payment for Goods/Services,Enugu,19:32:18,Normal
Customer 4979,Corporate,Tier 2,24732.8,Withdrawal,Lagos,21:34:34,Normal
Customer 4980,Corporate,Tier 3,6279.2,Withdrawal,Ibadan,19:51:49,Normal
Customer 4981,Individual,Tier 1,23185.26,Payment for Goods/Services,Port Harcourt,15:16:54,Normal
Customer 4982,Corporate,Tier 1,16981.3,Payment for Goods/Services,Ibadan,4:07:32,Normal
Customer 4983,Individual,Tier 1,4267.07,Withdrawal,Ibadan,3:12:39,Normal
Customer 4984,Corporate,Tier 2,15309.22,Transfer to a Third-Party,Ibadan,17:20:42,Normal
Customer 4985,Corporate,Tier 1,33926.48,Transfer to a Third-Party,Port Harcourt,11:18:49,Normal
Customer 4986,Corporate,Tier 2,14956.09,Transfer to a Third-Party,Lagos,10:53:24,Normal
Customer_Special 01,Individual,Tier 3,721559.37,Payment for Goods/Services,Enugu,0:21:08,Normal
Customer 4988,Corporate,Tier 2,9047.43,Payment for Goods/Services,Lagos,13:42:44,Normal
Customer 4989,Corporate,Tier 2,12578.74,Payment for Goods/Services,Lagos,16:45:09,Normal
Customer 4990,Individual,Tier 1,27080.9,Payment for Goods/Services,Enugu,11:34:44,Normal
Customer 4991,Individual,Tier 1,5717.37,Payment for Goods/Services,Abuja,7:58:13,Normal
Customer 4992,Corporate,Tier 1,20263.53,Transfer to a Third-Party,Ibadan,2:41:47,Normal
Customer 4993,Corporate,Tier 2,28180.24,Payment for Goods/Services,Ibadan,22:13:03,Normal
Customer 4994,Individual,Tier 2,1739.43,Payment for Goods/Services,Lagos,17:38:00,Normal
Customer 4995,Corporate,Tier 2,18507.79,Withdrawal,Port Harcourt,17:03:05,Normal
Customer 4996,Individual,Tier 1,18801.36,Payment for Goods/Services,Lagos,17:23:57,Normal
Customer 4997,Individual,Tier 1,20362.5,Transfer to a Third-Party,Port Harcourt,3:17:17,Normal
Customer 4998,Individual,Tier 2,16875.7,Withdrawal,Ibadan,17:51:08,Normal
Customer 4999,Individual,Tier 3,8882.28,Withdrawal,Enugu,21:06:48,Normal
Customer 5000,Corporate,Tier 1,10662.31,Payment for Goods/Services,Abuja,5:59:53,Normal
Customer 5001,Individual,Tier 2,17432.69,Payment for Goods/Services,Port Harcourt,17:29:17,Normal
